user_id,segment_name,kmeans_segment,auto_segment,tenure_days,recency_days,value_proxy,true_cancellation_rate,discount_sensitivity,bundling_ratio,avg_nights_stayed,avg_bags
446473,Discount-Oriented Bundlers,0,2,237.0,124.0,686.13,0.0,0.6666666666666666,0.6666666666666666,1.0,0.6666666666666666
446933,Deal-Sensitive High-Risk Users,3,0,237.0,35.0,433.13,0.0,0.25,1.0,1.5,0.5
447053,Discount-Oriented Bundlers,0,2,237.0,138.0,514.37,0.0,0.0,1.0,2.5,0.5
447591,Discount-Oriented Bundlers,0,2,237.0,194.0,474.0,0.0,0.0,1.0,1.0,0.0
447737,Discount-Oriented Bundlers,0,2,237.0,111.0,737.1833333333333,0.0,0.3333333333333333,0.6666666666666666,1.0,1.0
447951,Discount-Oriented Bundlers,0,2,237.0,161.0,361.205,0.0,0.0,1.0,1.5,0.5
448025,Discount-Oriented Bundlers,0,2,237.0,145.0,299.12,0.0,0.0,1.0,4.0,0.0
448154,Discount-Oriented Bundlers,0,2,236.0,120.0,1545.8,0.0,0.0,0.5,7.0,0.0
448295,Discount-Oriented Bundlers,0,2,236.0,125.0,485.225,0.0,0.0,1.0,1.0,0.5
448467,High-Value Frequent Users,2,3,236.0,69.0,260.5,0.0,0.5,,9.5,
448564,Discount-Oriented Bundlers,0,2,236.0,73.0,524.3924999999999,0.0,0.2,1.0,2.0,0.5
449033,Discount-Oriented Bundlers,0,2,236.0,97.0,418.584,0.0,0.0,1.0,2.2,1.0
449326,Discount-Oriented Bundlers,0,2,236.0,160.0,744.03,0.0,0.0,1.0,3.5,0.5
449619,Deal-Sensitive High-Risk Users,3,0,236.0,34.0,502.1766666666666,0.0,0.3333333333333333,1.0,5.333333333333333,1.0
449804,Deal-Sensitive High-Risk Users,3,0,236.0,43.0,707.47,0.0,0.0,1.0,1.6666666666666667,1.0
449980,Longer-Stay Law-Value Users,1,1,235.0,56.0,759.77,1.0,1.0,1.0,13.0,0.0
450164,Discount-Oriented Bundlers,0,2,235.0,115.0,460.3775,0.0,0.0,1.0,3.25,0.5
450193,Discount-Oriented Bundlers,0,2,235.0,119.0,831.235,0.0,0.5,1.0,7.5,0.5
450305,Deal-Sensitive High-Risk Users,3,0,235.0,65.0,341.6933333333333,0.0,0.6666666666666666,1.0,3.6666666666666665,0.5
450615,Deal-Sensitive High-Risk Users,3,0,235.0,15.0,408.91666666666663,0.0,0.25,0.75,5.0,0.75
451291,Discount-Oriented Bundlers,0,2,235.0,92.0,1116.5900000000001,0.0,0.5,0.25,1.0,0.5
452034,Longer-Stay Law-Value Users,1,1,234.0,55.0,1042.2299999999998,0.6666666666666666,0.4,1.0,5.0,0.3333333333333333
452532,Longer-Stay Law-Value Users,1,1,234.0,24.0,552.3924999999999,0.3333333333333333,0.5,0.5,8.0,1.0
452594,Deal-Sensitive High-Risk Users,3,0,234.0,33.0,503.9266666666666,0.0,0.25,1.0,5.25,0.3333333333333333
452612,Longer-Stay Law-Value Users,1,1,234.0,24.0,642.17,0.5,0.6666666666666666,1.0,3.333333333333333,1.3333333333333333
453143,Deal-Sensitive High-Risk Users,3,0,234.0,33.0,599.7,0.0,0.2,1.0,3.0,0.75
453168,Deal-Sensitive High-Risk Users,3,0,234.0,51.0,417.1291666666666,0.0,0.25,0.75,3.0,0.5
454264,High-Value Frequent Users,2,2,233.0,179.0,733.54,0.0,0.0,0.0,,0.0
454430,Deal-Sensitive High-Risk Users,3,0,233.0,50.0,1425.9283333333333,0.0,0.6666666666666666,1.0,2.333333333333333,0.0
454616,Discount-Oriented Bundlers,0,2,233.0,185.0,898.69,0.0,0.0,1.0,2.0,0.0
454661,Discount-Oriented Bundlers,0,2,233.0,79.0,569.5766666666666,0.0,0.3333333333333333,1.0,1.3333333333333333,0.3333333333333333
454920,Deal-Sensitive High-Risk Users,3,0,233.0,33.0,1158.8400000000001,0.0,0.2,1.0,3.8,0.6
454934,Deal-Sensitive High-Risk Users,3,0,233.0,43.0,431.245,0.3333333333333333,0.25,1.0,1.75,1.25
454955,Discount-Oriented Bundlers,0,2,233.0,177.0,749.3399999999999,0.0,0.0,1.0,3.0,1.0
456226,Deal-Sensitive High-Risk Users,3,0,232.0,19.0,1316.94,0.0,0.0,0.8,4.25,1.0
456318,Discount-Oriented Bundlers,0,2,232.0,188.0,498.66,0.0,0.0,1.0,2.0,0.0
456663,Discount-Oriented Bundlers,0,2,232.0,85.0,613.6949999999999,0.0,0.5,1.0,2.0,1.5
456671,Discount-Oriented Bundlers,0,2,232.0,178.0,552.49,0.0,0.0,1.0,1.0,2.0
457468,Deal-Sensitive High-Risk Users,3,0,232.0,46.0,323.22,0.0,0.5,1.0,4.5,2.0
457599,Deal-Sensitive High-Risk Users,3,0,232.0,35.0,470.48,0.0,0.4,1.0,2.5,0.5
458479,Longer-Stay Law-Value Users,1,1,231.0,27.0,419.744,0.5,0.6666666666666666,1.0,2.333333333333333,0.6
458688,High-Value Frequent Users,2,3,231.0,15.0,301.84000000000003,0.0,0.5,0.5,10.0,0.0
458762,Deal-Sensitive High-Risk Users,3,0,231.0,35.0,325.24,0.0,0.0,0.3333333333333333,5.0,1.0
458814,Discount-Oriented Bundlers,0,2,231.0,122.0,393.5466666666666,0.0,1.0,1.0,4.333333333333333,0.0
458855,Discount-Oriented Bundlers,0,2,231.0,171.0,552.3299999999999,0.0,0.5,1.0,1.5,0.5
458919,Discount-Oriented Bundlers,0,2,231.0,120.0,817.115,0.0,0.0,1.0,0.5,1.5
459229,Discount-Oriented Bundlers,0,2,231.0,94.0,1041.8808333333334,0.0,0.75,0.75,6.333333333333333,0.5
459486,Discount-Oriented Bundlers,0,2,231.0,86.0,715.595,0.0,0.0,0.5,3.0,0.5
459645,Discount-Oriented Bundlers,0,2,231.0,167.0,814.78,0.0,0.0,1.0,5.0,1.0
460072,Deal-Sensitive High-Risk Users,3,0,230.0,44.0,656.23,0.0,0.5,1.0,3.5,0.0
460181,Discount-Oriented Bundlers,0,2,230.0,188.0,416.41999999999996,0.0,0.5,1.0,5.0,0.0
460553,Deal-Sensitive High-Risk Users,3,0,230.0,41.0,634.7366666666667,0.0,0.0,1.0,8.666666666666666,1.0
460625,Deal-Sensitive High-Risk Users,3,0,230.0,30.0,414.6766666666666,0.2,0.5,1.0,5.5,0.3333333333333333
461559,Deal-Sensitive High-Risk Users,3,0,230.0,12.0,396.9675,0.0,0.5,0.75,3.6666666666666665,0.5
461744,Discount-Oriented Bundlers,0,2,229.0,115.0,325.65,0.0,0.0,1.0,4.0,0.0
461791,Deal-Sensitive High-Risk Users,3,0,229.0,57.0,773.1,0.0,0.3333333333333333,0.6666666666666666,2.5,0.3333333333333333
462127,Deal-Sensitive High-Risk Users,3,0,229.0,15.0,541.95,0.0,0.0,0.5,1.0,0.5
462456,Discount-Oriented Bundlers,0,2,229.0,80.0,359.44066666666663,0.0,0.2,0.6,0.6666666666666666,0.2
462894,High-Value Frequent Users,2,2,229.0,196.0,490.43,0.0,0.0,0.0,,1.0
463652,Discount-Oriented Bundlers,0,2,228.0,104.0,358.62,0.0,1.0,1.0,,1.0
463698,Deal-Sensitive High-Risk Users,3,0,228.0,9.0,310.2625,0.0,0.25,1.0,2.0,0.0
463783,Deal-Sensitive High-Risk Users,3,0,228.0,43.0,674.8233333333333,0.0,0.25,0.6666666666666666,4.5,0.6666666666666666
463867,Deal-Sensitive High-Risk Users,3,0,228.0,9.0,388.255,0.0,0.0,1.0,1.0,1.0
463910,Discount-Oriented Bundlers,0,2,228.0,67.0,673.288,0.0,0.0,1.0,1.8,0.8
464080,Discount-Oriented Bundlers,0,2,228.0,104.0,246.7,0.0,0.0,1.0,5.0,2.0
464160,Deal-Sensitive High-Risk Users,3,0,228.0,26.0,840.81,0.0,0.5,1.0,8.5,1.0
464239,Deal-Sensitive High-Risk Users,3,0,228.0,8.0,422.01666666666665,0.0,0.0,1.0,2.333333333333333,0.3333333333333333
464542,Discount-Oriented Bundlers,0,2,228.0,187.0,846.4,0.0,0.0,1.0,1.0,0.0
464597,High-Value Frequent Users,2,3,228.0,45.0,227.0,0.0,0.0,,9.0,
464614,Discount-Oriented Bundlers,0,2,228.0,101.0,576.46,0.25,0.4,1.0,4.0,0.6666666666666666
464673,Deal-Sensitive High-Risk Users,3,0,228.0,22.0,595.7266666666667,0.0,0.25,0.6666666666666666,5.0,1.0
464782,Discount-Oriented Bundlers,0,2,228.0,75.0,165.17000000000002,0.0,0.0,1.0,2.0,0.0
464855,Longer-Stay Law-Value Users,1,1,228.0,17.0,3408.9233333333327,0.5,0.6666666666666666,1.0,10.0,1.0
465138,Discount-Oriented Bundlers,0,2,228.0,71.0,420.9925,0.0,0.0,1.0,2.0,0.75
465343,Discount-Oriented Bundlers,0,2,228.0,75.0,1183.795,0.0,0.5,1.0,3.0,1.0
465531,Deal-Sensitive High-Risk Users,3,0,228.0,26.0,312.355,0.0,0.0,1.0,3.5,0.0
465568,High-Value Frequent Users,2,3,228.0,94.0,219.0,0.0,1.0,,3.0,
465731,Deal-Sensitive High-Risk Users,3,0,227.0,7.0,708.405,0.3333333333333333,0.25,1.0,3.0,0.0
466205,Deal-Sensitive High-Risk Users,3,0,227.0,54.0,814.18,0.0,0.25,1.0,5.25,1.0
466342,High-Value Frequent Users,2,3,227.0,67.0,181.5,0.0,0.5,,12.0,
466723,Deal-Sensitive High-Risk Users,3,0,227.0,30.0,597.4259999999999,0.25,0.6,1.0,1.4,0.0
467007,High-Value High-Cancellation Users,4,4,227.0,52.0,3864.0033333333326,0.0,0.5,0.6666666666666666,5.5,2.0
467092,Longer-Stay Law-Value Users,1,1,227.0,35.0,571.03,1.0,0.5,1.0,10.0,0.0
467339,Discount-Oriented Bundlers,0,2,227.0,133.0,289.7133333333333,0.0,0.0,0.6666666666666666,2.5,1.3333333333333333
467809,Discount-Oriented Bundlers,0,2,226.0,120.0,610.9899999999999,0.0,0.6666666666666666,1.0,1.0,0.3333333333333333
467892,Deal-Sensitive High-Risk Users,3,0,226.0,63.0,943.0713333333333,0.2,0.3333333333333333,1.0,2.166666666666667,0.0
468106,Deal-Sensitive High-Risk Users,3,0,226.0,8.0,585.595,0.0,0.25,0.5,2.5,0.0
468370,Deal-Sensitive High-Risk Users,3,0,226.0,27.0,179.45,0.0,0.0,1.0,4.5,0.5
468409,Deal-Sensitive High-Risk Users,3,0,226.0,27.0,562.408,0.2,0.4,1.0,3.0,0.6
468666,Discount-Oriented Bundlers,0,2,226.0,145.0,492.78,0.0,0.6666666666666666,1.0,1.0,0.3333333333333333
468801,Discount-Oriented Bundlers,0,2,226.0,166.0,556.1600000000001,0.0,0.6666666666666666,0.6666666666666666,2.0,0.3333333333333333
468808,Deal-Sensitive High-Risk Users,3,0,226.0,29.0,653.8933333333333,0.0,0.25,0.75,1.3333333333333333,0.5
468832,Deal-Sensitive High-Risk Users,3,0,226.0,26.0,478.97,0.2,0.1666666666666666,0.8,4.0,0.8
469237,High-Value Frequent Users,2,3,226.0,202.0,256.0,0.0,0.0,,3.0,
469440,Deal-Sensitive High-Risk Users,3,0,226.0,26.0,492.4433333333333,0.25,0.4,1.0,3.25,0.3333333333333333
469464,Deal-Sensitive High-Risk Users,3,0,226.0,44.0,715.8566666666667,0.0,0.5,1.0,4.666666666666666,1.5
469699,Discount-Oriented Bundlers,0,2,225.0,184.0,259.0,0.0,0.0,1.0,2.5,2.0
469767,Deal-Sensitive High-Risk Users,3,0,225.0,15.0,574.895,0.0,0.0,1.0,2.0,0.75
469824,Deal-Sensitive High-Risk Users,3,0,225.0,34.0,182.125,0.0,0.3333333333333333,1.0,5.0,1.0
471077,Deal-Sensitive High-Risk Users,3,0,225.0,7.0,510.8333333333333,0.0,0.3333333333333333,0.8333333333333334,1.0,0.5
471161,Deal-Sensitive High-Risk Users,3,0,225.0,9.0,645.215,0.0,0.5,1.0,1.5,1.5
471186,Discount-Oriented Bundlers,0,2,225.0,71.0,716.24,0.0,0.5,1.0,0.5,0.0
471500,Discount-Oriented Bundlers,0,2,225.0,104.0,453.81,0.0,0.6666666666666666,1.0,5.666666666666666,0.0
471565,Discount-Oriented Bundlers,0,2,225.0,90.0,329.26,0.0,0.0,1.0,7.0,1.0
471649,High-Value Frequent Users,2,3,224.0,49.0,24.0,0.0,1.0,,4.0,
471687,Deal-Sensitive High-Risk Users,3,0,224.0,19.0,647.1775,0.0,0.0,1.0,2.0,0.5
471717,Discount-Oriented Bundlers,0,2,224.0,76.0,464.48999999999995,0.0,0.0,1.0,1.3333333333333333,0.3333333333333333
471935,Discount-Oriented Bundlers,0,2,224.0,125.0,854.685,0.0,0.0,1.0,1.6666666666666667,0.0
471946,High-Value Frequent Users,2,2,224.0,115.0,94.0,0.0,0.0,,3.0,
472394,Discount-Oriented Bundlers,0,2,224.0,146.0,647.35,0.0,0.0,1.0,5.0,1.0
472446,Deal-Sensitive High-Risk Users,3,0,224.0,53.0,522.635,0.0,0.0,0.5,1.0,0.0
472614,Discount-Oriented Bundlers,0,2,224.0,119.0,652.27,0.0,0.5,1.0,1.5,0.5
472713,Deal-Sensitive High-Risk Users,3,0,224.0,42.0,521.44,0.0,0.25,1.0,2.75,1.0
472785,Deal-Sensitive High-Risk Users,3,0,224.0,31.0,565.2733333333333,0.0,0.3333333333333333,0.6666666666666666,2.5,0.6666666666666666
472966,Discount-Oriented Bundlers,0,2,224.0,122.0,585.96,0.0,0.0,1.0,1.0,0.0
473332,Discount-Oriented Bundlers,0,2,224.0,120.0,796.5433333333333,0.0,0.75,1.0,4.0,0.3333333333333333
473343,Discount-Oriented Bundlers,0,2,224.0,160.0,446.34,0.0,0.0,1.0,2.0,1.0
473402,Longer-Stay Law-Value Users,1,1,224.0,52.0,751.1975,0.3333333333333333,0.25,1.0,8.5,1.25
473467,Deal-Sensitive High-Risk Users,3,0,223.0,14.0,767.3199999999999,0.0,0.5,1.0,2.333333333333333,0.6666666666666666
473568,Discount-Oriented Bundlers,0,2,223.0,137.0,853.32,0.0,1.0,1.0,1.0,1.0
473712,Deal-Sensitive High-Risk Users,3,0,223.0,12.0,440.21799999999996,0.0,0.1666666666666666,1.0,2.6,0.4
473847,Discount-Oriented Bundlers,0,2,223.0,196.0,916.08,0.0,1.0,1.0,4.0,1.0
474007,Discount-Oriented Bundlers,0,2,223.0,141.0,223.23000000000002,0.0,0.0,1.0,,0.0
474120,Deal-Sensitive High-Risk Users,3,1,223.0,22.0,1023.19,0.25,0.2,1.0,3.2,0.6
474239,Longer-Stay Law-Value Users,1,4,223.0,44.0,4739.53,1.0,0.5,0.0,,1.0
474261,Discount-Oriented Bundlers,0,2,223.0,95.0,224.0333333333333,0.0,0.3333333333333333,1.0,6.666666666666666,1.0
474384,Deal-Sensitive High-Risk Users,3,0,223.0,15.0,492.95916666666665,0.0,0.25,0.75,1.6666666666666667,1.0
474464,Deal-Sensitive High-Risk Users,3,0,223.0,54.0,1082.3166666666666,0.0,0.3333333333333333,0.6666666666666666,2.5,1.6666666666666667
474546,Deal-Sensitive High-Risk Users,3,0,223.0,54.0,542.946,0.0,0.6,0.8,3.5,0.2
474951,Deal-Sensitive High-Risk Users,3,0,223.0,49.0,533.814,0.0,0.4,1.0,1.4,0.4
474980,Discount-Oriented Bundlers,0,2,223.0,133.0,274.49666666666667,0.0,0.0,1.0,2.666666666666667,0.0
475060,Discount-Oriented Bundlers,0,2,223.0,142.0,243.74,0.0,0.0,1.0,3.0,1.0
475130,Deal-Sensitive High-Risk Users,3,0,223.0,45.0,554.4616666666666,0.0,0.5,0.8333333333333334,1.2,0.8333333333333333
475467,Deal-Sensitive High-Risk Users,3,0,223.0,11.0,579.4633333333334,0.0,0.3333333333333333,1.0,2.666666666666667,1.0
475531,Deal-Sensitive High-Risk Users,3,0,223.0,37.0,489.2833333333333,0.0,0.0,0.75,2.0,0.75
476081,Discount-Oriented Bundlers,0,2,222.0,124.0,400.90666666666664,0.0,0.0,1.0,2.333333333333333,0.0
476104,Deal-Sensitive High-Risk Users,3,0,222.0,16.0,615.4802380952381,0.0,0.0,1.0,2.142857142857143,1.1666666666666667
476124,Deal-Sensitive High-Risk Users,3,0,222.0,31.0,569.8399999999999,0.0,0.3333333333333333,1.0,2.333333333333333,0.6666666666666666
476173,High-Value Frequent Users,2,3,222.0,150.0,255.0,0.0,0.0,,13.0,
476270,Deal-Sensitive High-Risk Users,3,0,222.0,12.0,457.9783333333333,0.0,0.0,1.0,4.0,0.5
476393,Discount-Oriented Bundlers,0,2,222.0,85.0,653.665,0.0,0.0,1.0,1.0,0.5
476436,Discount-Oriented Bundlers,0,2,222.0,98.0,495.5025,0.0,0.0,1.0,2.25,0.5
476535,Discount-Oriented Bundlers,0,2,222.0,108.0,526.3858333333334,0.0,0.25,0.75,1.3333333333333333,0.75
476665,Deal-Sensitive High-Risk Users,3,0,222.0,23.0,775.3349999999999,0.0,0.1666666666666666,1.0,2.333333333333333,0.6666666666666666
476693,Deal-Sensitive High-Risk Users,3,0,222.0,64.0,735.3025,0.0,0.0,1.0,1.25,0.5
476714,Discount-Oriented Bundlers,0,2,222.0,136.0,656.5533333333333,0.0,0.3333333333333333,1.0,3.0,0.6666666666666666
476742,Deal-Sensitive High-Risk Users,3,0,222.0,55.0,503.8,0.0,0.5,1.0,9.0,1.0
476956,Discount-Oriented Bundlers,0,2,222.0,78.0,629.76,0.0,0.0,1.0,2.0,0.0
477285,Discount-Oriented Bundlers,0,2,222.0,176.0,515.78,0.0,0.5,1.0,1.5,0.5
477316,Discount-Oriented Bundlers,0,2,222.0,69.0,658.09,0.0,0.0,1.0,2.5,0.6666666666666666
477597,Discount-Oriented Bundlers,0,2,221.0,161.0,833.5,0.0,0.5,1.0,2.0,0.0
477730,Deal-Sensitive High-Risk Users,3,0,221.0,59.0,970.942,0.0,0.2,1.0,3.6,0.0
477805,High-Value Frequent Users,2,3,221.0,101.0,200.0,0.0,0.0,,10.0,
478003,Discount-Oriented Bundlers,0,2,221.0,110.0,655.1800000000001,0.0,0.0,0.6666666666666666,1.0,0.3333333333333333
478146,Longer-Stay Law-Value Users,1,1,221.0,20.0,779.27,0.3333333333333333,0.5,0.6666666666666666,3.5,1.3333333333333333
478188,Discount-Oriented Bundlers,0,2,221.0,105.0,421.13166666666666,0.0,0.0,1.0,3.0,1.0
478228,Deal-Sensitive High-Risk Users,3,0,221.0,17.0,464.48,0.0,0.5,1.0,6.5,0.0
478291,Deal-Sensitive High-Risk Users,3,0,221.0,46.0,648.1600000000001,0.0,0.0,1.0,0.5,1.0
478533,Discount-Oriented Bundlers,0,2,221.0,165.0,532.6600000000001,0.0,0.0,1.0,4.0,0.0
478585,Deal-Sensitive High-Risk Users,3,0,221.0,33.0,761.432,0.0,0.0,0.8,1.25,0.6
478760,High-Value High-Cancellation Users,4,4,221.0,61.0,6155.18,0.5,0.6666666666666666,0.5,1.0,1.0
478801,Discount-Oriented Bundlers,0,2,221.0,85.0,399.0733333333333,0.0,0.0,1.0,1.6666666666666667,0.6666666666666666
479071,Deal-Sensitive High-Risk Users,3,0,221.0,29.0,501.34999999999997,0.0,0.0,1.0,1.6,0.5
479078,Discount-Oriented Bundlers,0,2,221.0,204.0,825.86,0.0,0.0,1.0,6.0,0.0
479101,Deal-Sensitive High-Risk Users,3,0,221.0,35.0,271.63,0.0,1.0,1.0,1.0,1.0
479254,Discount-Oriented Bundlers,0,2,221.0,78.0,435.75,0.0,0.3333333333333333,1.0,1.6666666666666667,0.3333333333333333
479524,High-Value High-Cancellation Users,4,4,220.0,8.0,4958.68,1.0,1.0,1.0,8.0,1.0
480313,Discount-Oriented Bundlers,0,1,220.0,84.0,297.0675,0.3333333333333333,0.25,1.0,1.25,0.75
480331,Deal-Sensitive High-Risk Users,3,0,220.0,15.0,457.59999999999997,0.0,0.3333333333333333,1.0,2.0,0.3333333333333333
480690,Deal-Sensitive High-Risk Users,3,0,220.0,40.0,449.64750000000004,0.0,0.5,1.0,2.25,0.5
480796,Discount-Oriented Bundlers,0,2,220.0,108.0,893.2716666666666,0.0,0.0,1.0,3.333333333333333,0.5
480877,Deal-Sensitive High-Risk Users,3,0,220.0,19.0,472.9008333333333,0.0,0.5,0.75,1.6666666666666667,1.0
480895,Deal-Sensitive High-Risk Users,3,1,220.0,16.0,1104.7775000000001,0.3333333333333333,0.25,1.0,3.25,0.25
481050,Discount-Oriented Bundlers,0,2,220.0,153.0,517.63,0.0,0.0,1.0,4.0,1.0
481245,Discount-Oriented Bundlers,0,2,220.0,130.0,486.18,0.0,0.5,1.0,8.0,0.0
481292,Deal-Sensitive High-Risk Users,3,0,220.0,52.0,609.4741666666666,0.0,0.25,0.75,1.0,1.0
481358,High-Value Frequent Users,2,2,220.0,75.0,9.27,0.0,0.0,0.0,,0.0
481554,Deal-Sensitive High-Risk Users,3,0,219.0,28.0,1073.526,0.0,0.2,1.0,3.0,0.6
481622,Discount-Oriented Bundlers,0,2,219.0,96.0,509.23,0.0,0.25,1.0,3.0,0.0
481772,Deal-Sensitive High-Risk Users,3,3,219.0,46.0,300.92,0.0,0.6666666666666666,1.0,17.0,1.0
482264,Discount-Oriented Bundlers,0,2,219.0,105.0,405.37666666666667,0.0,0.25,1.0,4.0,0.6666666666666666
482335,High-Value Frequent Users,2,2,219.0,153.0,114.0,0.0,0.0,,2.0,
482424,Deal-Sensitive High-Risk Users,3,0,219.0,47.0,582.6866666666667,0.0,0.25,1.0,2.5,0.6666666666666666
482548,Longer-Stay Law-Value Users,1,1,219.0,0.0,2237.2133333333336,0.25,0.2,0.6,3.333333333333333,0.8
482602,Discount-Oriented Bundlers,0,2,219.0,123.0,428.995,0.0,0.0,0.5,2.0,0.5
482621,Deal-Sensitive High-Risk Users,3,0,219.0,38.0,1488.2,0.0,0.5,1.0,6.0,1.0
482630,Discount-Oriented Bundlers,0,2,219.0,141.0,459.19,0.0,0.0,1.0,1.0,0.5
482744,Deal-Sensitive High-Risk Users,3,0,219.0,29.0,409.8275,0.0,0.5,1.0,2.5,1.0
482811,Longer-Stay Law-Value Users,1,1,219.0,58.0,2091.67,1.0,0.5,0.0,,1.0
483224,High-Value Frequent Users,2,3,219.0,81.0,438.31333333333333,0.0,0.3333333333333333,0.3333333333333333,9.0,0.3333333333333333
483237,Deal-Sensitive High-Risk Users,3,0,219.0,55.0,514.095,0.0,0.5,1.0,3.5,0.5
483345,Deal-Sensitive High-Risk Users,3,0,218.0,18.0,543.142,0.0,0.0,1.0,2.0,0.4
483480,Deal-Sensitive High-Risk Users,3,0,218.0,31.0,391.07666666666665,0.0,0.2,1.0,2.8,0.6666666666666666
483483,Discount-Oriented Bundlers,0,2,218.0,119.0,280.405,0.0,0.0,1.0,1.5,0.5
483525,Discount-Oriented Bundlers,0,2,218.0,167.0,513.81,0.0,0.0,1.0,2.0,1.0
483603,Discount-Oriented Bundlers,0,2,218.0,106.0,478.7825,0.0,0.25,0.75,1.3333333333333333,0.0
483928,Discount-Oriented Bundlers,0,2,218.0,83.0,436.954,0.0,0.2,1.0,2.2,0.4
483982,Deal-Sensitive High-Risk Users,3,0,218.0,12.0,506.365,0.0,0.0,1.0,3.5,0.5
484249,Deal-Sensitive High-Risk Users,3,0,218.0,70.0,659.8966666666666,0.0,0.3333333333333333,1.0,7.333333333333333,0.0
484342,Longer-Stay Law-Value Users,1,1,218.0,45.0,350.1,1.0,0.5,0.0,,0.0
484418,Deal-Sensitive High-Risk Users,3,0,218.0,13.0,577.4866666666667,0.0,0.0,1.0,3.6666666666666665,0.6666666666666666
484987,Discount-Oriented Bundlers,0,2,218.0,81.0,369.3825,0.0,0.0,1.0,4.0,0.75
485149,Discount-Oriented Bundlers,0,2,218.0,164.0,467.9433333333333,0.0,0.0,1.0,1.3333333333333333,0.3333333333333333
485260,Discount-Oriented Bundlers,0,2,218.0,134.0,476.98,0.0,0.5,1.0,3.0,0.5
485393,Longer-Stay Law-Value Users,1,1,218.0,88.0,2015.15,1.0,1.0,1.0,15.0,0.0
485505,Deal-Sensitive High-Risk Users,3,0,217.0,10.0,357.31,0.0,0.5,1.0,2.0,1.0
485544,Deal-Sensitive High-Risk Users,3,0,217.0,43.0,1127.9292857142857,0.0,0.25,0.875,3.7142857142857135,0.375
485591,Deal-Sensitive High-Risk Users,3,0,217.0,58.0,626.8466666666666,0.0,0.5,1.0,2.5,0.0
485658,Discount-Oriented Bundlers,0,1,217.0,133.0,530.245,0.3333333333333333,0.25,1.0,1.25,1.0
485780,Discount-Oriented Bundlers,0,2,217.0,134.0,530.3,0.0,0.3333333333333333,1.0,5.333333333333333,0.5
485785,Discount-Oriented Bundlers,0,2,217.0,119.0,1007.315,0.0,0.0,1.0,2.5,1.0
485891,Longer-Stay Law-Value Users,1,1,217.0,145.0,533.1933333333334,0.5,0.6666666666666666,1.0,8.666666666666666,0.0
485894,Deal-Sensitive High-Risk Users,3,0,217.0,17.0,657.4016666666666,0.0,0.3333333333333333,1.0,5.0,0.5
486046,High-Value Frequent Users,2,3,217.0,201.0,96.0,0.0,1.0,,11.0,
486113,Deal-Sensitive High-Risk Users,3,0,217.0,31.0,493.815,0.0,0.5,1.0,1.5,0.5
486191,High-Value Frequent Users,2,3,217.0,172.0,312.0,0.0,1.0,,6.0,
486261,Deal-Sensitive High-Risk Users,3,0,217.0,8.0,1275.45,0.0,0.5,1.0,4.5,0.0
486270,Discount-Oriented Bundlers,0,2,217.0,95.0,762.3383333333334,0.0,0.3333333333333333,1.0,3.333333333333333,0.5
486366,Deal-Sensitive High-Risk Users,3,0,217.0,14.0,854.0466666666666,0.0,0.0,1.0,3.6666666666666665,1.0
486447,Longer-Stay Law-Value Users,1,1,217.0,5.0,544.41,1.0,0.5,0.0,,0.0
486454,Deal-Sensitive High-Risk Users,3,0,217.0,26.0,356.95666666666665,0.0,0.0,1.0,2.0,0.0
486605,Discount-Oriented Bundlers,0,2,217.0,158.0,685.44,0.0,1.0,1.0,2.0,0.0
486671,Deal-Sensitive High-Risk Users,3,0,217.0,43.0,680.016,0.0,0.2,0.8,2.5,0.4
486751,Deal-Sensitive High-Risk Users,3,0,217.0,10.0,901.036,0.25,0.8,0.8,3.0,0.8
486823,Discount-Oriented Bundlers,0,2,217.0,132.0,1352.2333333333331,0.0,0.3333333333333333,0.6666666666666666,1.5,0.3333333333333333
487002,Discount-Oriented Bundlers,0,2,217.0,191.0,265.15,0.0,0.0,1.0,7.0,0.0
487036,Discount-Oriented Bundlers,0,2,217.0,114.0,429.5,0.0,0.0,1.0,,1.0
487040,Deal-Sensitive High-Risk Users,3,0,217.0,45.0,544.0666666666666,0.0,0.3333333333333333,0.6666666666666666,2.5,1.0
487101,Deal-Sensitive High-Risk Users,3,0,217.0,13.0,627.5125,0.0,0.25,1.0,1.5,0.5
487276,Deal-Sensitive High-Risk Users,3,0,217.0,62.0,598.3566666666666,0.0,0.25,1.0,3.5,0.6666666666666666
487352,Discount-Oriented Bundlers,0,2,217.0,141.0,385.39,0.0,0.5,1.0,3.5,0.0
487453,Deal-Sensitive High-Risk Users,3,0,216.0,13.0,503.2747619047619,0.1666666666666666,0.5714285714285714,0.8571428571428571,5.0,0.5714285714285714
487637,Discount-Oriented Bundlers,0,2,216.0,101.0,468.77166666666665,0.0,0.3333333333333333,1.0,2.666666666666667,0.5
487680,Deal-Sensitive High-Risk Users,3,0,216.0,50.0,945.7175,0.3333333333333333,0.25,1.0,2.5,0.25
487715,Discount-Oriented Bundlers,0,2,216.0,103.0,935.5216666666665,0.2,0.3333333333333333,0.8333333333333334,1.2,0.1666666666666666
487858,Discount-Oriented Bundlers,0,2,216.0,124.0,627.85,0.0,0.0,1.0,3.0,0.5
487954,Deal-Sensitive High-Risk Users,3,0,216.0,52.0,906.6366666666665,0.0,0.25,1.0,4.25,0.6666666666666666
